model,layer,depth_index,C_in,C_out,k,d,r_max,n_samples,n_over_d,kernel_erank_over_rmax,kernel_cond_top_rmax,data_erank_over_rmax,out_0.9,kernel_0.9,data_0.9,ortho_0.9,out_0.95,kernel_0.95,data_0.95,ortho_0.95,out_0.99,kernel_0.99,data_0.99,ortho_0.99,out_0.999,kernel_0.999,data_0.999,ortho_0.999
a5_basic52_so_s0,layer3.2.conv2,32,256,256,9,2304,256,160000,69.44444444444444,0.8902756503899636,3.3922194583102465,1.0,0.51953125,0.78515625,1.0,0.6875,0.68359375,0.87890625,1.0,0.82421875,0.91015625,0.97265625,1.0,0.9609375,0.9921875,1.0,1.0,0.99609375
a5_basic52_so_s0,layer3.3.conv1,33,256,256,9,2304,256,160000,69.44444444444444,0.8936244774424812,2.913646021869072,1.0,0.46484375,0.78515625,1.0,0.6328125,0.62890625,0.8828125,1.0,0.7890625,0.8828125,0.97265625,1.0,0.953125,0.98828125,1.0,1.0,0.99609375
a5_basic52_so_s0,layer3.3.conv2,34,256,256,9,2304,256,160000,69.44444444444444,0.8692308930476463,3.7536883783048394,1.0,0.4921875,0.7734375,1.0,0.68359375,0.66015625,0.87109375,1.0,0.8203125,0.8984375,0.97265625,1.0,0.9609375,0.98828125,1.0,1.0,0.99609375
a5_basic52_so_s0,layer3.4.conv1,35,256,256,9,2304,256,160000,69.44444444444444,0.8814029571595712,3.1553488965630963,1.0,0.46875,0.77734375,1.0,0.65234375,0.6328125,0.875,1.0,0.80078125,0.8828125,0.97265625,1.0,0.953125,0.98828125,1.0,1.0,0.99609375
a5_basic52_so_s0,layer3.4.conv2,36,256,256,9,2304,256,160000,69.44444444444444,0.8219579092118672,5.257843685017607,1.0,0.42578125,0.7421875,1.0,0.65234375,0.58984375,0.8515625,1.0,0.80078125,0.86328125,0.96484375,1.0,0.95703125,0.98046875,0.99609375,1.0,0.99609375
a5_basic52_so_s0,layer3.5.conv1,37,256,256,9,2304,256,160000,69.44444444444444,0.8529640139575597,3.8627682017324267,1.0,0.42578125,0.7578125,1.0,0.640625,0.58984375,0.86328125,1.0,0.79296875,0.86328125,0.96875,1.0,0.953125,0.984375,1.0,1.0,0.99609375
a5_basic52_so_s0,layer3.5.conv2,38,256,256,9,2304,256,160000,69.44444444444444,0.7190076635955155,6.781828062083948,1.0,0.27734375,0.69140625,1.0,0.5703125,0.421875,0.81640625,1.0,0.73828125,0.75,0.953125,1.0,0.9375,0.9609375,0.99609375,1.0,0.99609375
a5_basic52_so_s0,layer4.0.conv1,39,256,512,9,2304,512,160000,69.44444444444444,0.7253785460459586,5.719820709553259,1.0,0.2265625,0.6875,1.0,0.55078125,0.373046875,0.8125,1.0,0.734375,0.7265625,0.951171875,1.0,0.935546875,0.953125,0.99609375,1.0,0.994140625
a5_basic52_so_s0,layer4.0.conv2,40,512,512,9,4608,512,160000,34.72222222222222,0.572061072314676,7.654023678467215,1.0,0.14453125,0.607421875,1.0,0.408203125,0.2265625,0.76171875,1.0,0.59765625,0.509765625,0.939453125,1.0,0.88671875,0.87890625,0.994140625,1.0,0.98828125
a5_basic52_so_s0,layer4.0.downsample.0,41,256,512,1,256,256,160000,625.0,0.515673623210161,13.725837054215416,0.6567312667924257,0.25,0.5,0.69921875,0.69921875,0.3828125,0.640625,0.83203125,0.83203125,0.6875,0.86328125,0.9609375,0.9609375,0.9296875,0.98046875,0.99609375,0.99609375
a5_basic52_so_s0,layer4.1.conv1,42,512,512,9,4608,512,160000,34.72222222222222,0.5484246436793946,7.435606986118856,0.5386516324825077,0.1171875,0.5859375,1.0,0.2265625,0.162109375,0.751953125,1.0,0.353515625,0.31640625,0.939453125,1.0,0.7109375,0.69140625,0.994140625,1.0,0.95703125
a5_basic52_so_s0,layer4.1.conv2,43,512,512,9,4608,512,160000,34.72222222222222,0.4482817438861448,8.471704954826919,0.5067349601089619,0.08203125,0.609375,0.783203125,0.185546875,0.11328125,0.783203125,1.0,0.291015625,0.232421875,0.951171875,1.0,0.6640625,0.62109375,0.99609375,1.0,0.94921875
a5_basic52_so_s0,layer4.2.conv1,44,512,512,9,4608,512,160000,34.72222222222222,0.4802108818900885,8.567156643115142,0.32868364625663843,0.083984375,0.595703125,0.478515625,0.15625,0.11328125,0.771484375,1.0,0.236328125,0.2109375,0.94921875,1.0,0.556640625,0.515625,0.99609375,1.0,0.919921875
a5_basic52_so_s0,layer4.2.conv2,45,512,512,9,4608,512,160000,34.72222222222222,0.4176913857013707,8.276205771630082,0.34324958188827914,0.060546875,0.673828125,0.390625,0.14453125,0.083984375,0.826171875,0.9609375,0.220703125,0.16796875,0.962890625,1.0,0.541015625,0.486328125,0.99609375,1.0,0.916015625
a5_basic52_so_s0,layer4.3.conv1,46,512,512,9,4608,512,160000,34.72222222222222,0.4443121397626628,9.1164375603402,0.21768936470817116,0.064453125,0.638671875,0.25,0.1171875,0.0859375,0.8046875,0.65625,0.169921875,0.15234375,0.958984375,1.0,0.412109375,0.373046875,0.99609375,1.0,0.86328125
a5_basic52_so_s0,layer4.3.conv2,47,512,512,9,4608,512,160000,34.72222222222222,0.4168499803257154,8.401544659045772,0.24843679431415186,0.037109375,0.728515625,0.2578125,0.12109375,0.060546875,0.859375,0.5546875,0.18359375,0.12890625,0.970703125,1.0,0.447265625,0.369140625,0.998046875,1.0,0.875
a5_basic52_so_s0,layer4.4.conv1,48,512,512,9,4608,512,160000,34.72222222222222,0.4366081450059034,9.552516545565206,0.15931953340189053,0.046875,0.689453125,0.171875,0.08984375,0.06640625,0.8359375,0.3828125,0.1328125,0.1171875,0.966796875,1.0,0.30859375,0.275390625,0.998046875,1.0,0.79296875
a5_basic52_so_s0,layer4.4.conv2,49,512,512,9,4608,512,160000,34.72222222222222,0.4141270566879744,8.412620933462172,0.17545817354022175,0.017578125,0.76171875,0.1796875,0.095703125,0.029296875,0.876953125,0.3359375,0.146484375,0.087890625,0.974609375,1.0,0.34765625,0.25,0.998046875,1.0,0.806640625
a5_basic52_so_s0,layer4.5.conv1,50,512,512,9,4608,512,160000,34.72222222222222,0.4417033715559316,9.942077515056468,0.12477452337179956,0.025390625,0.73828125,0.134765625,0.068359375,0.04296875,0.865234375,0.267578125,0.10546875,0.0859375,0.97265625,1.0,0.24609375,0.2109375,0.998046875,1.0,0.72265625
a5_basic52_so_s0,layer4.5.conv2,51,512,512,9,4608,512,160000,34.72222222222222,0.3993957713824496,8.073499458535373,0.1233649056332279,0.017578125,0.7734375,0.134765625,0.0625,0.017578125,0.8828125,0.224609375,0.107421875,0.048828125,0.9765625,0.865234375,0.25390625,0.169921875,0.998046875,1.0,0.693359375
